room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
3916729,6244679,Entire home/apt,Dorchester,5,4.5,2,0,80,1,42.28478,-71.06965,29:11.0
3917027,6331373,Private room,East Boston,5,5,2,1,74,2,42.384686,-71.00464,51:22.7
3924264,20329035,Private room,Roxbury,0,,2,1,114,2,42.326194,-71.078291,15:38.7
3924487,8135242,Private room,Jamaica Plain,5,5,2,1,90,2,42.310402,-71.121833,59:42.5
3927714,8619603,Entire home/apt,Jamaica Plain,0,,2,0,183,2,42.324313,-71.10551,19:41.0
3929706,20308277,Private room,East Boston,1,4,1,1,74,1,42.37847,-71.03481,49:58.2
3930872,56583,Entire home/apt,Allston,0,,6,2,227,3,42.365092,-71.119637,02:36.7
3930974,845592,Entire home/apt,Fenway,4,4.5,3,1,228,2,42.341675,-71.089827,43:05.0
3931204,9419684,Entire home/apt,West End,0,,3,1,353,3,42.364144,-71.065229,29:46.1
3933534,20380894,Entire home/apt,West End,0,,2,1,314,1,42.364013,-71.069309,42:30.4
3937236,20210166,Private room,Back Bay,1,5,2,1,171,1,42.349874,-71.087981,43:05.0
3938428,7000428,Private room,Beacon Hill,1,4,2,1,143,3,42.360718,-71.065095,00:27.7
3943833,19032368,Entire home/apt,Chinatown,1,5,4,2,342,3,42.351333,-71.062248,15:00.7
3944488,4718853,Shared room,Dorchester,6,5,2,1,57,1,42.318214,-71.06005,15:02.0
3945704,20447366,Private room,Dorchester,2,4.5,3,1,90,1,42.325477,-71.058768,53:30.1
3949942,15555201,Private room,Brighton,0,,2,1,147,3,42.331812,-71.158015,56:47.3
3952545,7223261,Private room,Dorchester,0,,2,1,74,1,42.322191,-71.055058,18:54.5
3952949,16152886,Private room,Jamaica Plain,2,4.5,3,1,68,2,42.315631,-71.100678,21:26.1
3953172,20490048,Entire home/apt,Back Bay,0,,2,1,285,1,42.354357,-71.078754,05:54.8
3953326,20491040,Private room,Back Bay,0,,1,1,228,4,42.352084,-71.080646,23:40.0
3953472,8202984,Entire home/apt,Dorchester,0,,5,2,113,3,42.291608,-71.061348,27:17.8
3956975,9419684,Entire home/apt,West End,2,4.5,5,2,440,3,42.363782,-71.065603,56:53.6
3957602,2127414,Private room,Jamaica Plain,2,4,2,1,107,1,42.311679,-71.106134,45:04.4
3962394,489116,Entire home/apt,Back Bay,3,5,4,1,147,2,42.350028,-71.081372,09:04.3
3967611,1680669,Entire home/apt,North End,0,,4,1,257,2,42.362629,-71.053733,00:03.2
3969526,5408229,Entire home/apt,South End,2,5,4,2,257,2,42.337326,-71.073924,01:39.1
3969867,1805868,Entire home/apt,Jamaica Plain,1,5,3,2,148,2,42.316509,-71.113993,33:17.8
3971638,20584168,Private room,Allston,1,4,1,1,68,1,42.349029,-71.139316,22:11.1
3975944,12884906,Private room,Roxbury,0,,4,1,91,1,42.31865,-71.077232,59:58.5
3976534,19032128,Entire home/apt,South Boston,0,,2,1,314,1,42.340739,-71.051419,39:03.5
3977677,3056765,Private room,Dorchester,2,4,3,1,103,1,42.313405,-71.064743,39:57.6
3979165,14905860,Entire home/apt,Back Bay,0,,4,2,285,1,42.34304,-71.083642,16:50.2
3979697,18744811,Private room,East Boston,0,,2,1,80,2,42.383524,-71.019536,25:33.2
3985462,9410008,Entire home/apt,Fenway,0,,4,1,222,2,42.350703,-71.090698,22:13.8
3987926,1480518,Private room,Jamaica Plain,5,5,2,1,86,1,42.295488,-71.119203,44:45.5
3988018,1480518,Private room,Roslindale,4,5,2,1,86,1,42.294988,-71.11841,20:16.7
3990600,6911253,Entire home/apt,Back Bay,2,5,2,1,399,1,42.350142,-71.083841,31:57.7
3992149,16566651,Private room,Allston,0,,2,1,86,1,42.3502,-71.131414,38:45.4
3992208,324630,Entire home/apt,Fenway,4,4.5,4,0,113,1,42.346215,-71.09372,11:02.6
3993433,20700742,Entire home/apt,South Boston Waterfront,0,,2,0,257,2,42.350866,-71.049667,40:49.2
3993758,10849062,Entire home/apt,Dorchester,1,,2,1,136,5,42.315278,-71.05626,17:45.5
3997572,1805868,Private room,Jamaica Plain,2,5,2,1,97,1,42.314499,-71.112232,05:18.6
4000384,10910804,Private room,Jamaica Plain,5,5,2,1,108,1,42.316329,-71.099096,01:54.4
4004152,2830216,Entire home/apt,South End,3,4.5,2,1,160,1,42.342782,-71.071463,22:49.4
4007906,20781640,Private room,Roxbury,5,5,2,1,159,1,42.337873,-71.078778,50:32.0
4012447,8011471,Entire home/apt,Roxbury,0,,4,2,222,3,42.326958,-71.090152,18:06.3
4013914,20763940,Entire home/apt,South End,1,,4,2,171,1,42.342089,-71.072279,41:18.1
4015972,14303759,Private room,Jamaica Plain,8,5,2,1,46,1,42.32162,-71.10551,46:21.0
4016585,6371665,Private room,Allston,1,4,1,1,63,1,42.350181,-71.133078,37:30.0
4020650,17194624,Entire home/apt,Back Bay,4,5,1,0,102,2,42.352273,-71.082567,21:56.2
4021522,25188,Entire home/apt,Chinatown,1,5,4,2,421,7,42.350724,-71.062531,04:15.2
4024558,8520684,Entire home/apt,Back Bay,2,2,2,0,177,1,42.350966,-71.084437,56:21.1
4025194,1480518,Private room,Roslindale,6,5,2,1,86,1,42.293424,-71.120507,49:31.3
4025268,449295,Private room,Jamaica Plain,0,,2,1,102,1,42.312715,-71.099429,26:57.2
4025389,7090599,Private room,Fenway,0,,2,1,79,1,42.342565,-71.086389,17:49.8
4025791,19819857,Private room,Allston,3,4.5,2,1,86,1,42.347675,-71.134242,32:33.3
4029296,9419684,Entire home/apt,Chinatown,0,,5,2,470,3,42.351608,-71.061667,52:53.6
4030229,5258835,Entire home/apt,North End,1,5,2,1,285,3,42.361728,-71.052856,06:24.1
4032189,18864480,Entire home/apt,North End,0,,2,1,228,3,42.36325,-71.053481,31:12.0
4032756,20907980,Entire home/apt,Beacon Hill,0,,2,1,192,2,42.36057,-71.068173,00:20.0
4034018,20915681,Private room,North End,0,,2,1,251,1,42.365393,-71.055348,50:41.2
4038428,9419684,Entire home/apt,West End,0,,3,1,375,3,42.365484,-71.068503,09:47.0
4039119,16121988,Private room,South Boston Waterfront,2,5,2,1,204,1,42.348978,-71.050737,40:55.3
4039809,6634143,Entire home/apt,Back Bay,2,4.5,4,0,165,1,42.353264,-71.079277,03:12.2
4039843,4842537,Private room,Allston,2,5,2,1,165,1,42.347746,-71.138975,19:55.4
4040055,20946625,Entire home/apt,Beacon Hill,4,4.5,3,2,331,2,42.358404,-71.067136,57:35.4
4040151,9419684,Entire home/apt,Fenway,0,,5,2,470,3,42.345789,-71.100299,45:04.3
4044840,9419684,Entire home/apt,South End,1,5,3,1,375,3,42.344999,-71.078029,15:26.2
4051821,3645976,Private room,South End,2,5,2,1,143,1,42.342063,-71.08026,51:41.4
4052238,3928412,Entire home/apt,Charlestown,0,,6,2,284,1,42.373117,-71.062379,03:01.4
4053388,5470676,Private room,Beacon Hill,0,,4,1,217,1,42.360341,-71.065737,09:08.0
4053612,21021264,Entire home/apt,Leather District,2,5,4,2,685,1,42.351322,-71.057655,50:46.9
4054079,20912254,Entire home/apt,Jamaica Plain,0,,2,0,114,2,42.316547,-71.104395,27:02.5
4056545,19468321,Private room,Charlestown,0,,2,1,91,1,42.380269,-71.070975,50:27.6
4056586,5592502,Private room,Fenway,1,4,2,1,136,1,42.344636,-71.098228,01:03.7
4057840,3928412,Private room,Charlestown,0,,2,1,170,1,42.371407,-71.062155,58:07.1
4061059,21063555,Entire home/apt,Allston,2,5,6,0,227,2,42.366476,-71.121735,04:39.5
4061424,9770603,Entire home/apt,Back Bay,0,,2,0,137,2,42.344749,-71.084398,58:11.2
4063736,21077213,Entire home/apt,Beacon Hill,2,5,2,1,285,1,42.357279,-71.071688,02:06.3
4064241,21079345,Entire home/apt,Back Bay,1,5,2,0,177,2,42.353268,-71.073629,58:24.7
4064896,25188,Entire home/apt,Downtown,1,4,2,1,274,4,42.355993,-71.060133,01:52.0
4064992,25188,Entire home/apt,Downtown,0,,2,1,274,4,42.356034,-71.059888,49:09.7
4065072,25188,Entire home/apt,Downtown,0,,2,0,273,4,42.355936,-71.05996,18:44.8
4065322,17763937,Private room,Jamaica Plain,0,,2,1,80,1,42.309063,-71.114354,16:15.0
4065550,21085161,Entire home/apt,Fenway,0,,4,1,251,1,42.344801,-71.099105,02:46.0
4065578,16779145,Entire home/apt,Back Bay,2,5,3,1,254,1,42.345141,-71.081029,16:17.2
4065732,21086008,Shared room,Allston,0,,2,1,46,1,42.3662,-71.121229,34:41.2
4067663,16121988,Entire home/apt,South Boston Waterfront,0,,4,1,318,1,42.348137,-71.048604,35:06.7
4068782,16121988,Private room,South Boston Waterfront,1,5,2,1,216,1,42.348445,-71.049207,23:30.8
4069422,12340193,Entire home/apt,Fenway,0,,4,2,570,1,42.343873,-71.097963,18:01.9
4069718,3166549,Entire home/apt,South Boston Waterfront,1,4,2,0,113,1,42.346783,-71.038718,38:49.6
4069790,1519346,Entire home/apt,Back Bay,1,4,2,0,251,1,42.345771,-71.080237,17:11.4
4073057,4570824,Entire home/apt,North End,2,5,3,0,103,2,42.364391,-71.051257,44:23.0
4074995,5470676,Private room,Beacon Hill,0,,4,1,211,1,42.360619,-71.064071,59:51.9
4075898,20857768,Entire home/apt,Downtown,0,,2,1,297,4,42.354481,-71.061308,58:55.1
4077003,21146257,Private room,North End,0,,2,1,171,1,42.363885,-71.054785,38:21.7
4078017,21152790,Private room,Beacon Hill,2,5,2,1,171,3,42.358225,-71.070007,33:24.2
4080000,6331373,Private room,East Boston,2,4,2,1,74,1,42.386619,-71.005257,02:09.6
4081585,12216740,Private room,Back Bay,1,5,2,1,228,2,42.34786,-71.08198,25:19.3
4085362,3164508,Private room,Roslindale,0,,2,1,80,1,42.281749,-71.140318,54:35.7
4089940,20857768,Entire home/apt,North End,0,,2,1,291,4,42.365956,-71.052682,37:57.4
4090224,17783651,Entire home/apt,South Boston,0,,4,2,165,1,42.335697,-71.053944,52:49.9
4092068,825370,Entire home/apt,Back Bay,2,5,2,1,284,1,42.351335,-71.076259,20:26.0
4096710,17835189,Entire home/apt,Beacon Hill,0,,4,1,205,1,42.360412,-71.06849,35:54.5
4097542,21253207,Private room,Allston,2,4.5,2,1,80,2,42.357825,-71.124503,58:48.0
4098410,11487565,Private room,Jamaica Plain,0,,2,1,136,1,42.305088,-71.107358,49:44.1
4100254,16479946,Entire home/apt,South Boston,0,,6,2,399,3,42.335158,-71.032204,17:32.4
4102529,15693451,Private room,Roxbury,0,,2,1,68,1,42.326206,-71.082705,03:08.5
4103249,7048825,Entire home/apt,Roxbury,0,,3,1,154,1,42.318046,-71.078536,36:12.1
4103863,9189449,Private room,Allston,0,,1,1,86,1,42.352122,-71.142332,28:28.2
4105417,10636047,Private room,North End,0,,2,1,160,1,42.364742,-71.053321,37:48.5
4106210,757253,Private room,Allston,1,5,2,1,97,2,42.353313,-71.125849,50:47.4
4106300,757253,Private room,Allston,0,,4,1,148,2,42.354224,-71.127612,25:21.4
4106372,757253,Entire home/apt,Allston,0,,7,2,262,2,42.352662,-71.126248,04:56.4
4108568,21315927,Entire home/apt,Back Bay,0,,2,1,285,1,42.349338,-71.083219,08:00.4
4109165,9419684,Entire home/apt,Fenway,0,,3,1,381,3,42.344677,-71.101059,51:30.4
4112747,21339803,Private room,Dorchester,0,,1,1,114,1,42.288304,-71.045269,50:19.7
4112787,19778177,Entire home/apt,Charlestown,1,4,4,1,181,1,42.374643,-71.051998,12:20.5
4113307,12097454,Entire home/apt,Fenway,0,,2,1,171,1,42.345361,-71.095029,16:05.4
4118162,20857768,Entire home/apt,Downtown,0,,2,1,297,4,42.356306,-71.06134,11:51.4
4119345,1414385,Entire home/apt,Jamaica Plain,0,,8,3,456,3,42.311619,-71.109102,19:45.7
4126888,21407622,Entire home/apt,Fenway,1,4,4,1,314,1,42.343145,-71.099458,21:31.7
4132983,9419684,Entire home/apt,Back Bay,0,,5,2,470,3,42.346026,-71.079917,57:10.6
4135172,9419684,Entire home/apt,Chinatown,0,,3,1,390,7,42.350646,-71.062665,57:07.2
4140548,7432268,Entire home/apt,Back Bay,0,,2,0,211,3,42.349761,-71.086909,57:10.1
4141051,11487565,Private room,Jamaica Plain,0,,2,1,112,1,42.326278,-71.098746,03:31.2
4143561,9419684,Entire home/apt,South End,0,,5,2,470,3,42.344996,-71.078017,37:22.5
4148586,3588191,Entire home/apt,Back Bay,0,,2,1,148,1,42.353301,-71.072722,49:27.7
4150640,20857768,Entire home/apt,North End,0,,2,0,291,4,42.367395,-71.052401,52:43.7
4151616,8439306,Entire home/apt,East Boston,0,,3,2,171,1,42.371453,-71.036142,27:20.1
4157417,6187882,Entire home/apt,Allston,0,,2,0,217,1,42.359556,-71.11763,53:54.9
4160452,5837917,Entire home/apt,East Boston,0,,3,1,91,1,42.367951,-71.038573,35:04.8
4163678,1952112,Entire home/apt,Charlestown,0,,4,1,137,1,42.377977,-71.059973,42:51.1
4165068,6905088,Entire home/apt,East Boston,0,,4,2,331,1,42.36794,-71.034889,39:20.2
4165624,21621119,Entire home/apt,Back Bay,0,,1,0,199,1,42.352033,-71.089493,02:12.6
4172101,9419684,Entire home/apt,Chinatown,0,,5,2,485,7,42.351559,-71.06247,29:58.2
4173044,21653638,Entire home/apt,Back Bay,0,,3,1,251,1,42.351353,-71.088408,00:23.8
4177233,21674032,Private room,Dorchester,0,,2,1,86,1,42.318251,-71.057889,36:19.6
4178790,1444340,Entire home/apt,South End,0,,6,2,258,2,42.33746,-71.074624,47:18.2
4179835,20380894,Private room,West End,0,,2,1,205,1,42.364492,-71.069191,00:09.1
4180660,15693451,Private room,Roxbury,0,,2,1,68,1,42.32674,-71.084163,27:18.6
4181163,9419684,Entire home/apt,Fenway,0,,5,2,470,3,42.344076,-71.100437,22:32.7
4183090,15693451,Private room,Roxbury,0,,2,1,68,1,42.32704,-71.081919,20:11.1
